"link";"titulo";"preco";"cidade";"bairro";"adicional";"tem_quarto";"tem_area";"tem_taxa";"tem_garagem";"qtd_quarto";"taxa_condominio";"area_condominio";"cep";"garagem";"ender_completo_cep";"lat";"lon"
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/charmoso-apto-267856327";"Charmoso apto";NA;"Rio de Janeiro";" Glória";" 2 quarto | 90 m² | Condomínio: RS 0";TRUE;TRUE;TRUE;FALSE;2;0;90;"22210010";NA;"Rua do Russel, 22210010, Glória, Rio de Janeiro, RJ";-22,9221026156886;-43,1723367327685
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-em-copacabana-268583793";"Apartamento em Copacabana";3000;"Rio de Janeiro";" Pilares";" 2 quarto | 50 m² | Condomínio: RS 700";TRUE;TRUE;TRUE;FALSE;2;700;50;"20750070";NA;"Rua Casimiro de Abreu, 20750070, Pilares, Rio de Janeiro, RJ";-22,8815163549425;-43,2976053431725
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/a-localizacao-e-otima-o-apartamento-excelente-e-a-vista-um-privilegio-268650251";"A localização é ótima, o apartamento excelente e a vista um privilégio";3800;"Rio de Janeiro";" Botafogo";" 2 quarto | 78 m² | Condomínio: RS 860 | 1 vaga";TRUE;TRUE;TRUE;TRUE;2;860;78;"22260020";1;"Rua Barão de Lucena, 22260020, Botafogo, Rio de Janeiro, RJ";-22,9474473485795;-43,1879834498279
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-no-meier-261015699";"Apartamento no Méier";1350;"Rio de Janeiro";" Méier";" 1 quarto | 44 m² | Condomínio: RS 350 | 1 vaga";TRUE;TRUE;TRUE;TRUE;1;350;44;"20725232";1;"Rua Pedro de Carvalho, 20725232, Méier, Rio de Janeiro, RJ";-22,9085901861687;-43,2881731663296
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-com-dois-quartos-em-botafogo-otima-localizacao-253117166";"Apartamento com dois quartos em Botafogo, otima localização";2300;"Rio de Janeiro";" Botafogo";" 2 quarto | 71 m² | Condomínio: RS 690 | 1 vaga";TRUE;TRUE;TRUE;TRUE;2;690;71;"22281034";1;"Rua Real Grandeza, 22281034, Botafogo, Rio de Janeiro, RJ";-22,9524245759378;-43,1931035698724
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/fonseca-2-qts-direto-com-proprietario-268646036";"Fonseca, 2 QTS, direto com proprietário";900;"Niterói";" Serra Grande";" 2 quarto | Condomínio: RS 340 | 1 vaga";TRUE;FALSE;TRUE;TRUE;2;340;NA;"24342835";1;"Avenida Pilsen (Lot Soter), 24342835, Serra Grande, Niterói, RJ";-22,9319403738538;-43,0227462585367
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-no-grajau-de-3-quartos-253151680";"Apartamento no Grajaú de 3 quartos";2100;"Rio de Janeiro";" Grajaú";" 3 quarto | 82 m² | Condomínio: RS 800 | 2 vagas";TRUE;TRUE;TRUE;TRUE;3;800;82;"20561148";2;"Rua Grajaú, 20561148, Grajaú, Rio de Janeiro, RJ";-22,9233575970351;-43,2621892921011
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-duplex-sao-conrado-com-metro-na-porta-209641962";"Apartamento duplex, São Conrado, com metrô na porta";3500;"Rio de Janeiro";" São Conrado";" 2 quarto | 103 m²";TRUE;TRUE;FALSE;FALSE;2;NA;103;"22610010";NA;"Avenida Aquarela do Brasil, 22610010, São Conrado, Rio de Janeiro, RJ";-22,9955173767848;-43,2560288712534
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-em-santa-teresa-2-quartos-250266987";"Apartamento em Santa Teresa, 2 quartos";NA;"Rio de Janeiro";" Santa Teresa";" 2 quarto | 80 m²";TRUE;TRUE;FALSE;FALSE;2;NA;80;"20240090";NA;"Rua Aarão Reis, 20240090, Santa Teresa, Rio de Janeiro, RJ";-22,9220587522862;-43,1910694320361
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/aluguel-apartamento-tomas-coelho-268642313";"Aluguel Apartamento Tomas Coelho";750;"Rio de Janeiro";" Tomás Coelho";" 2 quarto | 60 m² | Condomínio: RS 174 | 1 vaga";TRUE;TRUE;TRUE;TRUE;2;174;60;"20750330";1;"Rua Paulo Pires, 20750330, Tomás Coelho, Rio de Janeiro, RJ";-22,8705092692998;-43,3038064476327
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-em-vila-isabel-3-quartos-cobertura-266094850";"Apartamento em Vila Isabel 3 quartos Cobertura";2000;"Rio de Janeiro";" Vila Isabel";" 3 quarto | 140 m² | Condomínio: RS 870 | 2 vagas";TRUE;TRUE;TRUE;TRUE;3;870;140;"20551080";2;"Rua Visconde de Abaeté, 20551080, Vila Isabel, Rio de Janeiro, RJ";-22,9145762397462;-43,2436318039237
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/aluga-aptos-de-1-e-2-qtos-em-sta-cruz-rj-r-600-00-180206884";"Aluga aptos de 1 e 2 qtos em Sta Cruz RJ R 600,00";600;"Rio de Janeiro";" Santa Cruz";" 2 quarto | 45 m² | Condomínio: RS 60";TRUE;TRUE;TRUE;FALSE;2;60;45;"23515127";NA;"Rua General Olímpio, 23515127, Santa Cruz, Rio de Janeiro, RJ";-22,9254090461895;-43,6858675469992
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-kitchenet-na-tijuca-260221032";"Apartamento kitchenet na TIJUCA";1400;"Rio de Janeiro";" Vila Isabel";" 1 quarto | 32 m² | Condomínio: RS 380";TRUE;TRUE;TRUE;FALSE;1;380;32;"20560001";NA;"Rua Teodoro da Silva, 20560001, Vila Isabel, Rio de Janeiro, RJ";-22,9180872081578;-43,2506709274725
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/reformado-silencioso-199907573";"Reformado, silencioso";3500;"Rio de Janeiro";" Botafogo";" 3 quarto | 115 m² | Condomínio: RS 1132 | 1 vaga";TRUE;TRUE;TRUE;TRUE;3;1132;115;"22231020";1;"Rua Farani, 22231020, Botafogo, Rio de Janeiro, RJ";-22,9423704003627;-43,1818453164759
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apto-2-quartos-suite-sao-francisco-niteroi-268639156";"Apto 2 quartos -suite são francisco Niteroi";1400;"Niterói";" São Francisco";" 2 quarto | 83 m² | Condomínio: RS 700 | 1 vaga";TRUE;TRUE;TRUE;TRUE;2;700;83;"24365140";1;"Praça Urubatan, 24365140, São Francisco, Niterói, RJ";-22,9173149934814;-43,0901740895921
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/cobertura-3-quartos-rua-amapa-sao-francisco-niteroi-268636405";"Cobertura 3 quartos Rua Amapa São Francisco-Niteroi";3900;"Niterói";" São Francisco";" 3 quarto | 140 m² | Condomínio: RS 1080 | 2 vagas";TRUE;TRUE;TRUE;TRUE;3;1080;140;"24365140";2;"Praça Urubatan, 24365140, São Francisco, Niterói, RJ";-22,9177233097837;-43,0906130405785
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/alugo-apartamento-em-cosmos-268635327";"Alugo apartamento em cosmos";NA;"Rio de Janeiro";" Cosmos";" 2 quarto";TRUE;FALSE;FALSE;FALSE;2;NA;NA;"23058002";NA;"Avenida Cesário de Melo, 23058002, Cosmos, Rio de Janeiro, RJ";-22,9159581935396;-43,6147751530283
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apto-frente-3qts-engenho-novo-direto-proprietario-244981532";"Apto Frente 3qts - Engenho Novo - Direto Proprietario";1200;"Rio de Janeiro";" Engenho Novo";" 3 quarto | Condomínio: RS 700 | 1 vaga";TRUE;FALSE;TRUE;TRUE;3;700;NA;"20710180";1;"Rua Caiapó, 20710180, Engenho Novo, Rio de Janeiro, RJ";-22,9097745663948;-43,273948323455
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/marques-do-parana-51-sala-2-com-vaga-268634548";"Marques do Parana 51 sala 2 -com vaga";1200;"Niterói";" Centro";" 2 quarto | 52 m² | Condomínio: RS 470 | 1 vaga";TRUE;TRUE;TRUE;TRUE;2;470;52;"24020190";1;"Praça Raul Quaresma de Moura, 24020190, Centro, Niterói, RJ";-22,8911846233452;-43,1195896959207
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-residencial-para-locacao-freguesia-jacarepagua-rio-de-janeiro-268634245";"Apartamento residencial para locação, Freguesia (Jacarepaguá), Rio de Janeiro.";1900;"Rio de Janeiro";" Freguesia";" 2 quarto | 70 m² | Condomínio: RS 475 | 1 vaga";TRUE;TRUE;TRUE;TRUE;2;475;70;"22745055";1;"Estrada Pau-ferro, 22745055, Freguesia (Jacarepaguá), Rio de Janeiro, RJ";-22,930538883321;-43,3336007007826
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-no-meier-267271412";"Apartamento no méier";900;"Rio de Janeiro";" Engenho De Dentro";" 2 quarto | Condomínio: RS 630 | 1 vaga";TRUE;FALSE;TRUE;TRUE;2;630;NA;"20730340";1;"Rua Mapurari, 20730340, Engenho de Dentro, Rio de Janeiro, RJ";-22,9099844088436;-43,2992238610191
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-01-quarto-em-bras-de-pina-245750434";"Apartamento 01 quarto em Brás de Pina";650;"Rio de Janeiro";" Braz De Pina";" 1 quarto | 30 m²";TRUE;TRUE;FALSE;FALSE;1;NA;30;"21011700";NA;"Rua Paxiuba, 21011700, Braz de Pina, Rio de Janeiro, RJ";-22,8287135110601;-43,2869391243806
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/amplo-apartamento-2-quartos-na-abolicao-268630449";"Amplo Apartamento 2 Quartos Na Abolição";NA;"Rio de Janeiro";" Abolição";" 2 quarto | 86 m² | Condomínio: RS 240 | 1 vaga";TRUE;TRUE;TRUE;TRUE;2;240;86;"20751050";1;"Rua Teixeira de Carvalho, 20751050, Abolição, Rio de Janeiro, RJ";-22,8844342651525;-43,3031361184395
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/jardim-icarai-niteroi-268248837";"Jardim Icaraí - Niterói";2250;"Niterói";" Icaraí";" 3 quarto | 100 m² | Condomínio: RS 700 | 1 vaga";TRUE;TRUE;TRUE;TRUE;3;700;100;"24230240";1;"Rua Professor Miguel Couto, 24230240, Icaraí, Niterói, RJ";-22,9011816866656;-43,1040523090348
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-2-qtos-engenho-de-dentro-268627996";"Apartamento - 2 Qtos - Engenho de Dentro";1300;"Rio de Janeiro";" Engenho De Dentro";" 2 quarto | 51 m² | Condomínio: RS 457 | 1 vaga";TRUE;TRUE;TRUE;TRUE;2;457;51;"20755320";1;"Rua General Clarindo, 20755320, Engenho de Dentro, Rio de Janeiro, RJ";-22,8930234165692;-43,3004106568528
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-no-humaita-268627925";"Apartamento no Humaitá";2200;"Rio de Janeiro";" Humaitá";" 2 quarto | 70 m² | Condomínio: RS 690";TRUE;TRUE;TRUE;FALSE;2;690;70;"22261005";NA;"Rua do Humaitá, 22261005, Humaitá, Rio de Janeiro, RJ";-22,9593060716136;-43,2014284969743
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/excelente-cobertura-268627964";"Excelente Cobertura";3000;"Rio de Janeiro";" Recreio Dos Bandeirantes";" 3 quarto | 110 m² | Condomínio: RS 400 | 3 vagas";TRUE;TRUE;TRUE;TRUE;3;400;110;"22790900";3;"Estrada Benvindo de Novaes, 2555, 22790900, Recreio dos Bandeirantes, Rio de Janeiro, RJ";-23,010599768832;-43,4620372198794
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-grande-meier-268626713";"Apartamento - grande - méier";NA;"Rio de Janeiro";" Engenho De Dentro";" 2 quarto | Condomínio: RS 650 | 1 vaga";TRUE;FALSE;TRUE;TRUE;2;650;NA;"20730340";1;"Rua Mapurari, 20730340, Engenho de Dentro, Rio de Janeiro, RJ";-22,908945318217;-43,2991537729135
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/alugo-apartamento-e-jesuitas-sta-cruz-tl-990415827-77807595-268627276";"Alugo apartamento e jesuítas sta cruz tl 990415827 /77807595";400;"Rio de Janeiro";" Bangu";" 2 quarto | 24 m² | Condomínio: RS 30 | 1 vaga";TRUE;TRUE;TRUE;TRUE;2;30;24;"21850500";1;"Travessa Corfu, 21850500, Bangu, Rio de Janeiro, RJ";-22,8584914495027;-43,4879773023295
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/jardim-guanabara-amplo-apartamento-235852692";"Jardim Guanabara, amplo apartamento";1600;"Rio de Janeiro";" Jardim Guanabara";" 2 quarto | 80 m² | Condomínio: RS 354 | 1 vaga";TRUE;TRUE;TRUE;TRUE;2;354;80;"21940180";1;"Rua Itua, 21940180, Jardim Guanabara, Rio de Janeiro, RJ";-22,8118134157596;-43,2016253472964
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quarto-e-sala-proximo-a-gilka-machado-265065338";"Quarto e sala próximo a Gilka Machado";750;"Rio de Janeiro";" Recreio Dos Bandeirantes";" 1 quarto";TRUE;FALSE;FALSE;FALSE;1;NA;NA;"22795565";NA;"Rua Arquiteto, 22795565, Recreio dos Bandeirantes, Rio de Janeiro, RJ";-23,0254900868935;-43,4822017515473
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-na-taquara-2-quartos-ac-deposito-268626524";"Apartamento na Taquara, 2 quartos, ac depósito";1000;"Rio de Janeiro";" Taquara";" 2 quarto | 52 m² | Condomínio: RS 232 | 1 vaga";TRUE;TRUE;TRUE;TRUE;2;232;52;"22710325";1;"Rua Frei Luiz Alevato, 22710325, Taquara, Rio de Janeiro, RJ";-22,9351852369199;-43,368967251765
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-no-jardim-guanabara-de-02-quartos-sendo-uma-suite-01-vaga-na-garagem-258009511";"Apartamento no Jardim Guanabara de 02 quartos, sendo uma suite. 01 Vaga na Garagem";1800;"Rio de Janeiro";" Jardim Guanabara";" 2 quarto | 70 m² | Condomínio: RS 300 | 1 vaga";TRUE;TRUE;TRUE;TRUE;2;300;70;"21931200";1;"Rua Dom Antônio de Macedo, 21931200, Jardim Guanabara, Rio de Janeiro, RJ";-22,8132134736444;-43,1928005431321
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/ap-4-qts-mobiliado-st-martin-clube-resort-peninsula-barra-da-tijuca-252324913";"Ap. 4 qts Mobiliado St Martin Clube Resort Peninsula Barra da Tijuca";7550;"Rio de Janeiro";" Barra da Tijuca";" 4 quarto | 160 m² | Condomínio: RS 1990 | 3 vagas";TRUE;TRUE;TRUE;TRUE;4;1990;160;"22776050";3;"Rua dos Jacarandás da Península, 22776050, Barra da Tijuca, Rio de Janeiro, RJ";-22,9874759869953;-43,3533726246356
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/sao-cristovao-2-quartos-edificio-aladim-melhor-localizacao-264564348";"Sao Cristóvão 2 quartos Edificio Aladim Melhor localização";1500;"Rio de Janeiro";" São Cristóvão";" 2 quarto | 85 m² | Condomínio: RS 430";TRUE;TRUE;TRUE;FALSE;2;430;85;"20940000";NA;"Rua São Cristóvão, 20940000, São Cristóvão, Rio de Janeiro, RJ";-22,901555602812;-43,2171092890218
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/2-quartos-amplo-na-gloria-em-frente-a-praca-paris-260349321";"2 Quartos Amplo na Glória, em Frente à Praça Paris";2200;"Rio de Janeiro";" Glória";" 2 quarto | 87 m² | Condomínio: RS 904";TRUE;TRUE;TRUE;FALSE;2;904;87;"20021040";NA;"Avenida Augusto Severo, 20021040, Glória, Rio de Janeiro, RJ";-22,9177646942092;-43,1760615346982
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/soares-cabral-otima-oportunidade-240697357";"Soares Cabral - Otima Oportunidade";2250;"Rio de Janeiro";" Laranjeiras";" 2 quarto | 60 m² | Condomínio: RS 593";TRUE;TRUE;TRUE;FALSE;2;593;60;"22240070";NA;"Rua Soares Cabral, 22240070, Laranjeiras, Rio de Janeiro, RJ";-22,9349774291179;-43,1865306333552
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-no-meier-02-quartos-267806483";"Apartamento no Meier, 02 quartos";1150;"Rio de Janeiro";" Todos Os Santos";" 2 quarto | 1 vaga";TRUE;FALSE;FALSE;TRUE;2;NA;NA;"20735240";1;"Rua Santos Titara, 20735240, Todos os Santos, Rio de Janeiro, RJ";-22,9003928480213;-43,2864970392392
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/bonito-apto-no-recreio-3-quartos-no-recreio-209749802";"Bonito apto no Recreio 3 quartos no recreio";2450;"Rio de Janeiro";" Recreio Dos Bandeirantes";" 3 quarto | 110 m² | Condomínio: RS 710 | 2 vagas";TRUE;TRUE;TRUE;TRUE;3;710;110;"22790440";2;"Rua Ivo Borges, 22790440, Recreio dos Bandeirantes, Rio de Janeiro, RJ";-23,0165539535335;-43,4681500480019
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/vista-mar-servicos-e-onibus-268613957";"Vista mar serviços e onibus";5500;"Rio de Janeiro";" Barra da Tijuca";" 2 quarto | 85 m² | Condomínio: RS 1800 | 1 vaga";TRUE;TRUE;TRUE;TRUE;2;1800;85;"22631360";1;"Avenida General Felicíssimo Cardoso, 22631360, Barra da Tijuca, Rio de Janeiro, RJ";-23,0021912912642;-43,3532394998718
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/lindo-conjugado-267006268";"Lindo conjugado";790;"Rio de Janeiro";" Centro";" 1 quarto | 28 m² | Condomínio: RS 320";TRUE;TRUE;TRUE;FALSE;1;320;28;"20230240";NA;"Rua Marquês de Pombal, 20230240, Centro, Rio de Janeiro, RJ";-22,9093294176652;-43,1943590772484
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/ap-de-3-qusrtos-suite-na-1a-quadra-da-mariz-e-barros-268612136";"Ap. de 3 qusrtos, suite na 1a quadra da mariz e barros";3000;"Niterói";" Icaraí";" 3 quarto | 116 m² | Condomínio: RS 830";TRUE;TRUE;TRUE;FALSE;3;830;116;"24220120";NA;"Rua Mariz e Barros, 24220120, Icaraí, Niterói, RJ";-22,9064664823355;-43,1050313078587
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/otimo-apto-na-praca-seca-dentro-de-vila-condominio-incluido-260950965";"Ótimo Apto na Praça Seca (Dentro de Vila - Condomínio Incluído)";900;"Rio de Janeiro";" Pc Seca";" 2 quarto | 55 m² | Condomínio: RS 0";TRUE;TRUE;TRUE;FALSE;2;0;55;"21321050";NA;"Rua Florianópolis, 21321050, Praça Seca, Rio de Janeiro, RJ";-22,8992003191461;-43,3559191144268
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/2-qtos-sem-condominio-c-gar-fte-exc-loc-farto-comerc-transp-268608785";"2 qtos sem condomínio c/gar,fte,exc.loc.farto comérc.transp";1600;"Rio de Janeiro";" Pechincha";" 2 quarto | 75 m² | Condomínio: RS 00 | 1 vaga";TRUE;TRUE;TRUE;TRUE;2;0;75;"22770110";1;"Rua Samuel das Neves, 22770110, Pechincha, Rio de Janeiro, RJ";-22,930517341876;-43,3597216995376
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/aluguel-barra-family-tel-2262-6117-268608130";"Aluguel Barra Family (tel: 2262-6117)";1650;"Rio de Janeiro";" Recreio Dos Bandeirantes";" 2 quarto | 69 m² | Condomínio: RS 800 | 1 vaga";TRUE;TRUE;TRUE;TRUE;2;800;69;"22790702";1;"Avenida das Américas, 22790702, Recreio dos Bandeirantes, Rio de Janeiro, RJ";-23,0134714561645;-43,4611081516282
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/a-sua-mudanca-com-tranquilidade-268606208";"A sua mudança com tranquilidade";NA;"Rio de Janeiro";" Penha Circular";" 1 quarto";TRUE;FALSE;FALSE;FALSE;1;NA;NA;"21011390";NA;"Travessa Cacilda Rodrigues, 21011390, Penha Circular, Rio de Janeiro, RJ";-22,8310706396446;-43,2867482581348
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/excelente-quarto-e-sala-no-lido-265749608";"Excelente quarto e sala no Lido";2700;"Rio de Janeiro";" Copacabana";" 1 quarto | 80 m² | Condomínio: RS 800 | 1 vaga";TRUE;TRUE;TRUE;TRUE;1;800;80;"22020001";1;"Avenida Nossa Senhora de Copacabana, 22020001, Copacabana, Rio de Janeiro, RJ";-22,9684467989009;-43,1849062664233
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/amplo-apto-sala-1qto-coz-bh-area-gar-50m2-novo-268602516";"Amplo Apto Sala/1Qto/Coz/Bh/Área/Gar/50m2 - Novo";1200;"Rio de Janeiro";" Cachambi";" 1 quarto | 50 m² | Condomínio: RS 100 | 1 vaga";TRUE;TRUE;TRUE;TRUE;1;100;50;"20770460";1;"Rua Estevão Silva, 20770460, Cachambi, Rio de Janeiro, RJ";-22,8871794240283;-43,2783256019504
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/rio-comprido-otima-oportunidade-268602399";"Rio Comprido, ótima oportunidade";1400;"Rio de Janeiro";" Rio Comprido";" 1 quarto | 70 m² | Condomínio: RS 350";TRUE;TRUE;TRUE;FALSE;1;350;70;"20261063";NA;"Rua do Bispo, 20261063, Rio Comprido, Rio de Janeiro, RJ";-22,9234192963576;-43,2139962922897
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-2-quartos-centro-248837359";"Apartamento 2 quartos - Centro";1300;"Rio de Janeiro";" Centro";" 2 quarto | 55 m² | Condomínio: RS 500";TRUE;TRUE;TRUE;FALSE;2;500;55;"20211350";NA;"Praça da República, 20211350, Centro, Rio de Janeiro, RJ";-22,9067225484945;-43,1875871552842
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-de-02-quartos-no-meier-em-excelente-estado-sem-condominio-240618369";"Apartamento de 02 quartos no Méier em excelente estado sem condomínio";1500;"Rio de Janeiro";" Engenho De Dentro";" 2 quarto | 80 m² | Condomínio: RS 80 | 1 vaga";TRUE;TRUE;TRUE;TRUE;2;80;80;"20730080";1;"Rua Jurunas, 20730080, Engenho de Dentro, Rio de Janeiro, RJ";-22,9028873203148;-43,2943797926731
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-de-01-quarto-em-excelente-estado-em-residencial-com-servicos-em-copacabana-261259228";"Apartamento de 01 quarto em excelente estado em residencial com serviços em Copacabana";2900;"Rio de Janeiro";" Copacabana";" 1 quarto | 50 m² | Condomínio: RS 1200 | 1 vaga";TRUE;TRUE;TRUE;TRUE;1;1200;50;"22030040";1;"Rua Marechal Mascarenhas de Morais, 22030040, Copacabana, Rio de Janeiro, RJ";-22,96528803376;-43,1825899835566
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/rio-comprido-otima-oportunidade-268599681";"Rio Comprido, ótima oportunidade";1400;"Rio de Janeiro";" Rio Comprido";" 1 quarto | 70 m² | Condomínio: RS 350";TRUE;TRUE;TRUE;FALSE;1;350;70;"20261063";NA;"Rua do Bispo, 20261063, Rio Comprido, Rio de Janeiro, RJ";-22,9239792470855;-43,2134681898959
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/tijuca-228399434";"Tijuca";1700;"Rio de Janeiro";" Pc da Bandeira";" 2 quarto | 65 m² | Condomínio: RS 580 | 1 vaga";TRUE;TRUE;TRUE;TRUE;2;580;65;"20260100";1;"Rua Pereira de Almeida, 20260100, Praça da Bandeira, Rio de Janeiro, RJ";-22,9127236368959;-43,2119172857203
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apt-na-lapa-263100688";"Apt na lapa";1300;"Rio de Janeiro";" Centro";" 1 quarto | 35 m² | Condomínio: RS 0";TRUE;TRUE;TRUE;FALSE;1;0;35;"20231016";NA;"Rua Ubaldino do Amaral, 20231016, Centro, Rio de Janeiro, RJ";-22,9110252459625;-43,1870881678608
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/imperdivel-268597999";"Imperdível";950;"Rio de Janeiro";" Realengo";" 1 quarto | 150 m² | Condomínio: RS 0";TRUE;TRUE;TRUE;FALSE;1;0;150;"21755030";NA;"Rua da Gazela, 21755030, Realengo, Rio de Janeiro, RJ";-22,885336129127;-43,427298560029
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/viva-lapa-gomes-freire-reformado-e-mobiliado-268597986";"Viva lapa - gomes freire - reformado e mobiliado";1900;"Rio de Janeiro";" Centro";" 1 quarto | 30 m² | Condomínio: RS 600";TRUE;TRUE;TRUE;FALSE;1;600;30;"20231015";NA;"Avenida Gomes Freire, 20231015, Centro, Rio de Janeiro, RJ";-22,9127070445503;-43,1824814331588
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apto-em-campo-grande-3-quartos-268596641";"Apto em Campo Grande, 3 quartos";2000;"Rio de Janeiro";" Campo Grande";" 3 quarto | 112 m² | Condomínio: RS 700 | 1 vaga";TRUE;TRUE;TRUE;TRUE;3;700;112;"23050102";1;"Avenida Cesário de Melo, 23050102, Campo Grande, Rio de Janeiro, RJ";-22,9066044540183;-43,5672842382807
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/sunset-club-residence-barra-bonita-2-quartos-260428127";"Sunset Club Residence/Barra Bonita - 2 quartos";1800;"Rio de Janeiro";" Recreio Dos Bandeirantes";" 2 quarto | 73 m² | Condomínio: RS 800 | 1 vaga";TRUE;TRUE;TRUE;TRUE;2;800;73;"22795290";1;"Avenida Ailton Henrique da Costa, 22795290, Recreio dos Bandeirantes, Rio de Janeiro, RJ";-23,023236726635;-43,4856163915623
